siblings;key;company_name;record_date;ex_date;annc_type;datepaid_payable;currency;value;tax;interest_start;interest_end; interest_rate;remarks;base;giving;price;before_consolidation;after_consolidation;particulars
19762;5911;UNITED ENGINEERS 7.5% CUM PREF;04 Jun 2002;31 May 2002;DIVIDEND;20 Jun 2002;;;;;;;;;;;;;7.5% LESS TAX
19762;5910;UNITED ENGINEERS LTD ORD;04 Jun 2002;31 May 2002;DIVIDEND;20 Jun 2002;SGD;0.04;LESS TAX;;;;;;;;;;SGD 0.04 LESS TAX
19762;5868;CWT LIMITED;03 Jun 2002;30 May 2002;DIVIDEND;19 Jun 2002;;;;;;;;;;;;;10% LESS TAX
19762;5873;FIRSTLINK INV CORP LTD;03 Jun 2002;30 May 2002;DIVIDEND;12 Jun 2002;SGD;0.04;NET OF TAX;;;;;;;;;;SGD 0.04 NET OF TAX
19762;5874;'HTL INT''L HOLDINGS LIMITED';03 Jun 2002;30 May 2002;DIVIDEND;13 Jun 2002;SGD;0.0075;TAX EXEMPT;;;;;;;;;;SGD 0.0075 TAX EXEMPT
19762;5871;KEPPEL LAND LIMITED;03 Jun 2002;30 May 2002;DIVIDEND;13 Jun 2002;SGD;0.03;LESS TAX;;;;;;;;;;SGD 0.03 LESS TAX
19762;5870;KYOSHA HOLDINGS (S) LTD;03 Jun 2002;30 May 2002;DIVIDEND;13 Jun 2002;HKD;0.01;None;;;;;;;;;;HKD 0.01
19762;5867;SINGAPORE COMPUTER SYSTEMS LTD;03 Jun 2002;30 May 2002;DIVIDEND;14 Jun 2002;;;;;;;;;;;;;12% LESS TAX
19762;5869;SMB UNITED LIMITED;03 Jun 2002;30 May 2002;DIVIDEND;13 Jun 2002;SGD;0.005;LESS TAX;;;;;;;;;;SGD 0.005 LESS TAX
19762;5858;AURIC PACIFIC GROUP LIMITED;31 May 2002;29 May 2002;DIVIDEND;14 Jun 2002;SGD;0.03;NET OF TAX;;;;;;;;;;SGD 0.03 NET OF TAX
19762;5862;ECS HOLDINGS LIMITED;31 May 2002;29 May 2002;DIVIDEND;12 Jun 2002;SGD;0.006;LESS TAX;;;;;;;;;;SGD 0.006 LESS TAX
19762;5857;QAF LTD;31 May 2002;29 May 2002;DIVIDEND;13 Jun 2002;;;;;;;;;;;;;5% LESS TAX
19762;5864;TSIT WING INTL HOLDINGS LTD;31 May 2002;29 May 2002;DIVIDEND;11 Jun 2002;HKD;0.075;None;;;;;;;;;;HKD 0.075
19762;5851;EASTGATE TECHNOLOGY LTD;30 May 2002;28 May 2002;DIVIDEND;12 Jun 2002;SGD;0.004;TAX EXEMPT;;;;;;;;;;SGD 0.004 TAX EXEMPT
19762;5859;KEPPEL CORPORATION LIMITED;30 May 2002;28 May 2002;DIVIDEND;13 Jun 2002;SGD;0.13;LESS TAX;;;;;;;;;;SGD 0.13 LESS TAX
19762;5860;KEPPEL CORPORATION LIMITED;30 May 2002;28 May 2002;DIVIDEND;13 Jun 2002;SGD;0.03;LESS TAX;;;;;;;;;;SGD 0.03 LESS TAX
19762;5840;CHUAN SOON HUAT INDUSTRIAL GP;29 May 2002;24 May 2002;DIVIDEND;12 Jun 2002;;;;;;;;;;;;;3% LESS TAX
19762;5846;FUJI OFFSET PLATES MFG LTD;29 May 2002;24 May 2002;DIVIDEND;11 Jun 2002;SGD;0.005;TAX EXEMPT;;;;;;;;;;SGD 0.005 TAX EXEMPT
19762;5850;HAW PAR CORP LTD;29 May 2002;24 May 2002;DIVIDEND;14 Jun 2002;;;;;;;;;;;;;10% LESS TAX
19762;5855;HAW PAR HEALTHCARE LTD;29 May 2002;24 May 2002;DIVIDEND;14 Jun 2002;;;;;;;;;;;;;48% LESS TAX
19762;5853;HONG FOK CORPORATION LTD;29 May 2002;24 May 2002;DIVIDEND;12 Jun 2002;;;;;;;;;;;;;1% LESS TAX
19762;5908;'PEOPLE''S FOOD HOLDINGS LIMITED';29 May 2002;24 May 2002;DIVIDEND;20 Jun 2002;CNY;0.101;None;;;;;;;;;;CNY 0.101
19762;5861;PRIMA LTD;29 May 2002;24 May 2002;DIVIDEND;14 Jun 2002;;;;;;;;;;;;;15% TAX EXEMPT
19762;5852;'TREK 2000 INT''L LTD';29 May 2002;24 May 2002;DIVIDEND;12 Jun 2002;SGD;0.01;LESS TAX;;;;;;;;;;SGD 0.01 LESS TAX
19762;5854;TSH CORPORATION LIMITED;29 May 2002;24 May 2002;DIVIDEND;18 Jun 2002;SGD;0.0041;LESS TAX;;;;;;;;;;SGD 0.0041 LESS TAX
19762;5742;BURWILL HOLDINGS LIMITED;03 Jun 2002;23 May 2002;DIVIDEND;24 Jul 2002;HKD;0.02;None;;;;;;;;;;HKD 0.02
19762;5838;G. K. GOH HOLDINGS LIMITED;28 May 2002;23 May 2002;DIVIDEND;10 Jun 2002;;;;;;;;;;;;;10% LESS TAX
19762;5863;OVERSEA-CHINESE BANKING CORP;28 May 2002;23 May 2002;DIVIDEND;13 Jun 2002;SGD;0.13;LESS TAX;;;;;;;;;;SGD 0.13 LESS TAX
19762;5842;PAN PACIFIC HOTELS GRP LIMITED;28 May 2002;23 May 2002;DIVIDEND;12 Jun 2002;;;;;;;;;;;;;4% LESS TAX
19762;5836;POH TIONG CHOON LOGISTICS LTD;28 May 2002;23 May 2002;DIVIDEND;07 Jun 2002;;;;;;;;;;;;;5% LESS TAX
19762;5849;TIH LIMITED;28 May 2002;23 May 2002;DIVIDEND;12 Jun 2002;SGD;0.04;TAX EXEMPT;;;;;;;;;;SGD 0.04 TAX EXEMPT
19762;5837;UNITED INDUSTRIAL CORP LTD;28 May 2002;23 May 2002;DIVIDEND;10 Jun 2002;;;;;;;;;;;;;1.25% LESS TAX
19762;5856;UOL GROUP LIMITED;28 May 2002;23 May 2002;DIVIDEND;12 Jun 2002;;;;;;;;;;;;;7.5% LESS TAX
19762;5847;VENTURE CORPORATION LIMITED;28 May 2002;23 May 2002;DIVIDEND;11 Jun 2002;;;;;;;;;;;;;10% TAX EXEMPT
19762;5848;VENTURE CORPORATION LIMITED;28 May 2002;23 May 2002;DIVIDEND;11 Jun 2002;;;;;;;;;;;;;10% TAX EXEMPT
19762;5832;REPUBLIC HOTELS & RESORTS LTD;24 May 2002;22 May 2002;DIVIDEND;06 Jun 2002;;;;;;;;;;;;;2% LESS TAX
19762;5833;REPUBLIC HOTELS & RESORTS LTD;24 May 2002;22 May 2002;DIVIDEND;06 Jun 2002;;;;;;;;;;;;;2.5% LESS TAX
19762;5843;SINGAPORE LAND LIMITED;24 May 2002;22 May 2002;DIVIDEND;05 Jun 2002;;;;;;;;;;;;;12.5% LESS TAX
19762;5829;COLEX HOLDINGS LIMITED;23 May 2002;21 May 2002;DIVIDEND;12 Jun 2002;;;;;;;;;;;;;2% LESS TAX
19762;5831;LANTROVISION (S) LTD;23 May 2002;21 May 2002;DIVIDEND;05 Jun 2002;;;;;;;;;;;;;50% LESS TAX
19762;5827;OUE LIMITED;23 May 2002;21 May 2002;DIVIDEND;05 Jun 2002;SGD;0.06;LESS TAX;;;;;;;;;;SGD 0.06 LESS TAX
19762;5828;EASTERN ASIA TECHNOLOGY LTD;22 May 2002;20 May 2002;DIVIDEND;10 Jun 2002;;;;;;;;;;;;;6% TAX EXEMPT
19762;5816;GOODWOOD PARK HOTEL LTD;22 May 2002;20 May 2002;DIVIDEND;04 Jun 2002;;;;;;;;;;;;;45% LESS TAX
19762;5819;HOTEL MALAYSIA LTD;22 May 2002;20 May 2002;DIVIDEND;04 Jun 2002;;;;;;;;;;;;;45% LESS TAX
19762;5820;MEIBAN GROUP LTD;22 May 2002;20 May 2002;DIVIDEND;04 Jun 2002;;;;;;;;;;;;;15% LESS TAX
19762;5821;SINGAPORE PETROLEUM CO LTD;22 May 2002;20 May 2002;DIVIDEND;05 Jun 2002;;;;;;;;;;;;;2% TAX EXEMPT
19762;5965;JARDINE CYCLE & CARRIAGE LTD;21 May 2002;17 May 2002;DIVIDEND;04 Jul 2002;SCRIP DIV OPT SGD;0.12;LESS TAX;;;;;;;;;;SCRIP DIV OPT SGD 0.12 LESS TAX
19762;7016;SPDR DJIA ETF TRUST;21 May 2002;17 May 2002;DIVIDEND;17 Jun 2002;USD;0.13721;LESS TAX;;;;;;;;;;USD 0.13721 LESS TAX
19762;5811;GREAT EASTERN HLDGS LTD;20 May 2002;16 May 2002;DIVIDEND;31 May 2002;LESS MSIANTAX SGD;0.12;LESS TAX;;;;;;;;;;LESS MSIANTAX SGD 0.12 LESS TAX
19762;5815;HONG LEONG FINANCE LIMITED;20 May 2002;16 May 2002;DIVIDEND;05 Jun 2002;;;;;;;;;;;;;5.8077% LESS TAX
19762;5817;SING INVESTMENTS & FINANCE LTD;20 May 2002;16 May 2002;DIVIDEND;03 Jun 2002;;;;;;;;;;;;;6% LESS TAX
19762;5814;SING LUN HOLDINGS LIMITED;20 May 2002;16 May 2002;DIVIDEND;03 Jun 2002;SGD;0.01;LESS TAX;;;;;;;;;;SGD 0.01 LESS TAX
19762;5812;UNITED OVERSEAS BANK LTD;20 May 2002;16 May 2002;DIVIDEND;31 May 2002;;;;;;;;;;;;;25% LESS TAX
19762;5813;UNITED OVERSEAS INSURANCE LTD;20 May 2002;16 May 2002;DIVIDEND;31 May 2002;;;;;;;;;;;;;15% LESS TAX
19762;5822;AUSTRALAND PROPERTYGROUP;17 May 2002;15 May 2002;DIVIDEND;31 May 2002;FULLY FRANKED AUD;0.015;None;;;;;;;;;;FULLY FRANKED AUD 0.015
19762;5823;AUSTRALAND PROPERTYGROUP;17 May 2002;15 May 2002;DIVIDEND;31 May 2002;UNFRANKED AUD;0.015;LESS TAX;;;;;;;;;;UNFRANKED AUD 0.015 LESS TAX
19762;5830;HANWELL HOLDINGS LIMITED;17 May 2002;15 May 2002;DIVIDEND;06 Jun 2002;;;;;;;;;;;;;5% LESS TAX
19762;5825;INTERNATIONAL PRESS SOFTCOM;17 May 2002;15 May 2002;DIVIDEND;05 Jun 2002;;;;;;;;;;;;;5% TAX EXEMPT
19762;5826;INTERNATIONAL PRESS SOFTCOM;17 May 2002;15 May 2002;DIVIDEND;05 Jun 2002;;;;;;;;;;;;;2.5% LESS TAX
19762;5875;SHANGRI-LA ASIA LIMITED;17 May 2002;15 May 2002;DIVIDEND;06 Jun 2002;HKD;0.08;None;;;;;;;;;;HKD 0.08
19762;5792;WANT WANT HOLDINGS LTD;17 May 2002;15 May 2002;DIVIDEND;30 May 2002;;;;;;;;;;;;;65% TAX EXEMPT
19762;5801;COSCO CORPORATION (S) LTD;16 May 2002;14 May 2002;DIVIDEND;29 May 2002;SGD;0.006;LESS TAX;;;;;;;;;;SGD 0.006 LESS TAX
19762;5818;MCL LAND LIMITED;16 May 2002;14 May 2002;DIVIDEND;03 Jun 2002;SGD;0.03;LESS TAX;;;;;;;;;;SGD 0.03 LESS TAX
19762;5804;OMNI MOLD LTD;16 May 2002;14 May 2002;DIVIDEND;29 May 2002;;;;;;;;;;;;;10% TAX EXEMPT
19762;5805;OMNI MOLD LTD;16 May 2002;14 May 2002;DIVIDEND;29 May 2002;;;;;;;;;;;;;20% TAX EXEMPT
19762;5803;UMS HOLDINGS LIMITED;14 May 2002;10 May 2002;DIVIDEND;28 May 2002;SGD;0.01;NET OF TAX;;;;;;;;;;SGD 0.01 NET OF TAX
19762;5802;VIBROPOWER CORPORATION LIMITED;14 May 2002;10 May 2002;DIVIDEND;29 May 2002;SGD;0.005;NET OF TAX;;;;;;;;;;SGD 0.005 NET OF TAX
19762;5810;CAPITALAND LIMITED;13 May 2002;09 May 2002;DIVIDEND;31 May 2002;;;;;;;;;;;;;3% LESS TAX
19762;5793;PROGEN HOLDINGS LTD;13 May 2002;09 May 2002;DIVIDEND;23 May 2002;SGD;0.003;LESS TAX;;;;;;;;;;SGD 0.003 LESS TAX
19762;5751;ABERDEEN ASSET MGT PLC;10 May 2002;08 May 2002;DIVIDEND;19 Jun 2002;GBP;0.0385;None;;;;;;;;;;GBP 0.0385
19762;5790;NH CERAMICS LTD;10 May 2002;08 May 2002;DIVIDEND;23 May 2002;SGD;0.003;LESS TAX;;;;;;;;;;SGD 0.003 LESS TAX
19762;5824;'TAN CHONG INT''L LTD';10 May 2002;08 May 2002;DIVIDEND;28 May 2002;HKD;0.035;None;;;;;;;;;;HKD 0.035
19762;5797;TPV TECHNOLOGY LIMITED;10 May 2002;08 May 2002;DIVIDEND;31 May 2002;USD;0.0048;None;;;;;;;;;;USD 0.0048
19762;5780;FOOD EMPIRE HOLDINGS LIMITED;09 May 2002;07 May 2002;DIVIDEND;21 May 2002;SGD;0.005;LESS TAX;;;;;;;;;;SGD 0.005 LESS TAX
19762;5781;FOOD EMPIRE HOLDINGS LIMITED;09 May 2002;07 May 2002;DIVIDEND;21 May 2002;SGD;0.0025;LESS TAX;;;;;;;;;;SGD 0.0025 LESS TAX
19762;5787;OVERSEAS UNION SECURITIES LTD;09 May 2002;07 May 2002;DIVIDEND;21 May 2002;SGD;0.03;TAX EXEMPT;;;;;;;;;;SGD 0.03 TAX EXEMPT
19762;5794;RAFFLES HOLDINGS LIMITED;09 May 2002;07 May 2002;DIVIDEND;30 May 2002;;;;;;;;;;;;;4% LESS TAX
19762;5795;RAFFLES HOLDINGS LIMITED;09 May 2002;07 May 2002;DIVIDEND;30 May 2002;;;;;;;;;;;;;4% LESS TAX
19762;5791;DBS GROUP HOLDINGS LTD;07 May 2002;03 May 2002;DIVIDEND;20 May 2002;SGD;0.16;LESS TAX;;;;;;;;;;SGD 0.16 LESS TAX
19762;5784;ELTECH ELECTRONICS LTD;07 May 2002;03 May 2002;DIVIDEND;22 May 2002;S$;0.00066;NET OF TAX;;;;;;;;;;S$ 0.00066 NET OF TAX
19762;5785;ELTECH ELECTRONICS LTD;07 May 2002;03 May 2002;DIVIDEND;22 May 2002;S$;0.00684;TAX EXEMPT;;;;;;;;;;S$ 0.00684 TAX EXEMPT
19762;5779;SERIAL SYSTEM LTD;07 May 2002;03 May 2002;DIVIDEND;22 May 2002;;;;;;;;;;;;;5% TAX EXEMPT
19762;5777;MAVERIC LTD.;06 May 2002;02 May 2002;DIVIDEND;17 May 2002;;;;;;;;;;;;;10% LESS TAX
19762;5772;ASJ HOLDINGS LTD;03 May 2002;30 Apr 2002;DIVIDEND;15 May 2002;SGD;0.01;LESS TAX;;;;;;;;;;SGD 0.01 LESS TAX
19762;5773;ASJ HOLDINGS LTD;03 May 2002;30 Apr 2002;DIVIDEND;15 May 2002;SGD;0.04;TAX EXEMPT;;;;;;;;;;SGD 0.04 TAX EXEMPT
19762;5776;DBSBANK S$1.1B6% NCPS;02 May 2002;29 Apr 2002;DIVIDEND;15 May 2002;;;;;;;;;;;;;151101-140502 6% LESS TAX
19762;5770;PARKWAY HLDGS LTD;02 May 2002;29 Apr 2002;DIVIDEND;14 May 2002;;;;;;;;;;;;;8% LESS TAX
19762;5766;UNITED INTL SECURITIES LTD;02 May 2002;29 Apr 2002;DIVIDEND;15 May 2002;;;;;;;;;;;;;3.5% LESS TAX
19762;5767;UNITED INTL SECURITIES LTD;02 May 2002;29 Apr 2002;DIVIDEND;15 May 2002;;;;;;;;;;;;;3% TAX EXEMPT
19762;5775;OSIM INTERNATIONAL LTD;30 Apr 2002;26 Apr 2002;DIVIDEND;15 May 2002;SGD;0.0045;LESS TAX;;;;;;;;;;SGD 0.0045 LESS TAX
19762;5783;WPG INTERNATIONAL LIMITED;30 Apr 2002;26 Apr 2002;DIVIDEND;20 May 2002;;;;;;;;;;;;;1% LESS TAX
19762;5756;JURONG TECH IND CORP LTD;29 Apr 2002;25 Apr 2002;DIVIDEND;10 May 2002;;;;;;;;;;;;;10% TAX EXEMPT
19762;5758;MEDI-RAD ASSOCIATES LTD;29 Apr 2002;25 Apr 2002;DIVIDEND;10 May 2002;S$;0.013;LESS TAX;;;;;;;;;;S$ 0.013 LESS TAX
19762;5759;MEDI-RAD ASSOCIATES LTD;29 Apr 2002;25 Apr 2002;DIVIDEND;10 May 2002;S$;0.001;TAX EXEMPT;;;;;;;;;;S$ 0.001 TAX EXEMPT
19762;5768;OVERSEAS UNION TRUST;29 Apr 2002;25 Apr 2002;DIVIDEND;10 May 2002;S$;0.06;LESS TAX;;;;;;;;;;S$ 0.06 LESS TAX
19762;5760;PARKWAY LABORATORY SVCS LTD;29 Apr 2002;25 Apr 2002;DIVIDEND;10 May 2002;S$;0.0135;LESS TAX;;;;;;;;;;S$ 0.0135 LESS TAX
19762;5761;PARKWAY LABORATORY SVCS LTD;29 Apr 2002;25 Apr 2002;DIVIDEND;10 May 2002;S$;0.0065;TAX EXEMPT;;;;;;;;;;S$ 0.0065 TAX EXEMPT
19762;5753;QIAN HU CORPORATION LIMITED;29 Apr 2002;25 Apr 2002;DIVIDEND;10 May 2002;;;;;;;;;;;;;6% LESS TAX
19762;5774;CEI CONTRACT MANUFACTURING LTD;26 Apr 2002;24 Apr 2002;DIVIDEND;15 May 2002;SGD;0.00499;LESS TAX;;;;;;;;;;SGD 0.00499 LESS TAX
19762;5749;PAN-UNITED CORPORATION LTD;26 Apr 2002;24 Apr 2002;DIVIDEND;09 May 2002;SGD;0.008;TAX EXEMPT;;;;;;;;;;SGD 0.008 TAX EXEMPT
19762;5750;PAN-UNITED CORPORATION LTD;26 Apr 2002;24 Apr 2002;DIVIDEND;09 May 2002;SGD;0.004;TAX EXEMPT;;;;;;;;;;SGD 0.004 TAX EXEMPT
19762;5762;THE ASCOTT GROUP LIMITED;26 Apr 2002;24 Apr 2002;DIVIDEND;10 May 2002;;;;;;;;;;;;;5% LESS TAX
19762;5763;THE ASCOTT GROUP LIMITED;26 Apr 2002;24 Apr 2002;DIVIDEND;10 May 2002;;;;;;;;;;;;;5% LESS TAX
19762;5788;UNISTEEL TECHNOLOGY LTD;25 Apr 2002;23 Apr 2002;DIVIDEND;07 May 2002;;;;;;;;;;;;;10% LESS TAX
19762;5789;UNISTEEL TECHNOLOGY LTD;25 Apr 2002;23 Apr 2002;DIVIDEND;07 May 2002;;;;;;;;;;;;;20% LESS TAX
19762;7015;SPDR DJIA ETF TRUST;23 Apr 2002;19 Apr 2002;DIVIDEND;13 May 2002;USD;0.08826;LESS TAX;;;;;;;;;;USD 0.08826 LESS TAX
19762;5746;HERSING CORPORATION LTD;22 Apr 2002;18 Apr 2002;DIVIDEND;03 May 2002;;;;;;;;;;;;;20% LESS TAX
19762;5739;SINGAPORE PRESS HLDGS LTD;17 Apr 2002;15 Apr 2002;DIVIDEND;28 Apr 2002;S$;0.2;LESS TAX;;;;;;;;;;S$ 0.2 LESS TAX
19762;6362;SINGAPORE PRESS HOLDINGS 100;17 Apr 2002;15 Apr 2002;DIVIDEND;28 Apr 2002;SGD;0.2;LESS TAX;;;;;;;;;;SGD 0.2 LESS TAX
19762;5743;STRAITS TRADING CO. LTD;17 Apr 2002;15 Apr 2002;DIVIDEND;03 May 2002;LESS MSIANTAX SGD;0.03;LESS TAX;;;;;;;;;;LESS MSIANTAX SGD 0.03 LESS TAX
19762;5735;SINGAPORE TECH ENGINEERING LTD;12 Apr 2002;10 Apr 2002;DIVIDEND;30 Apr 2002;;;;;;;;;;;;;25% LESS TAX
19762;5736;SINGAPORE TECH ENGINEERING LTD;12 Apr 2002;10 Apr 2002;DIVIDEND;30 Apr 2002;;;;;;;;;;;;;65% LESS TAX
19762;5737;SINGAPORE TECH ENGINEERING LTD;12 Apr 2002;10 Apr 2002;DIVIDEND;30 Apr 2002;;;;;;;;;;;;;18% TAX EXEMPT
19762;5731;SINGAPORE FOOD INDUSTRIES LTD;09 Apr 2002;05 Apr 2002;DIVIDEND;23 Apr 2002;;;;;;;;;;;;;50% LESS TAX
19762;5732;SINGAPORE FOOD INDUSTRIES LTD;09 Apr 2002;05 Apr 2002;DIVIDEND;23 Apr 2002;;;;;;;;;;;;;40% LESS TAX
19762;5726;CENTRAL PROPERTIES LTD;08 Apr 2002;04 Apr 2002;DIVIDEND;18 Apr 2002;SGD;0.2;LESS TAX;;;;;;;;;;SGD 0.2 LESS TAX
19762;5730;GES INTERNATIONAL LIMITED;08 Apr 2002;04 Apr 2002;DIVIDEND;26 Apr 2002;;;;;;;;;;;;;2.5% TAX EXEMPT
19762;5734;TRANSCORP HOLDINGS LIMITED;08 Apr 2002;04 Apr 2002;DIVIDEND;25 Apr 2002;;;;;;;;;;;;;6% LESS TAX
19762;5729;SNP CORPORATION LTD;05 Apr 2002;03 Apr 2002;DIVIDEND;22 Apr 2002;;;;;;;;;;;;;5% LESS TAX
19762;5721;ROBINSON & CO. LTD;04 Apr 2002;02 Apr 2002;DIVIDEND;17 Apr 2002;SGD;0.16;LESS TAX;;;;;;;;;;SGD 0.16 LESS TAX
19762;5724;DEL MONTE PACIFIC LIMITED;02 Apr 2002;28 Mar 2002;DIVIDEND;18 Apr 2002;;;;;;;;;;;;;138%
19762;5720;NOEL GIFTS INTERNATIONAL LTD;01 Apr 2002;27 Mar 2002;DIVIDEND;12 Apr 2002;;;;;;;;;;;;;3.8% LESS TAX
19762;5719;WBL CORPORATION LIMITED;25 Mar 2002;21 Mar 2002;DIVIDEND;12 Apr 2002;;;;;;;;;;;;;2% LESS TAX
19762;5713;ALEXANDRA HOLDINGS LTD;19 Mar 2002;15 Mar 2002;DIVIDEND;02 Apr 2002;S$;0.3;LESS TAX;;;;;;;;;;S$ 0.3 LESS TAX
19762;5709;AMTEK ENGINEERING LTD;19 Mar 2002;15 Mar 2002;DIVIDEND;28 Mar 2002;;;;;;;;;;;;;4% TAX EXEMPT
19762;7014;SPDR DJIA ETF TRUST;19 Mar 2002;15 Mar 2002;DIVIDEND;15 Apr 2002;USD;0.15875;LESS TAX;;;;;;;;;;USD 0.15875 LESS TAX
19762;6996;SPDR S&P 500 ETF TRUST;19 Mar 2002;15 Mar 2002;DIVIDEND;30 Apr 2002;USD;0.33098;LESS TAX;;;;;;;;;;USD 0.33098 LESS TAX
19762;5711;CHUAN HUP HOLDINGS LIMITED;15 Mar 2002;13 Mar 2002;DIVIDEND;03 Apr 2002;;;;;;;;;;;;;4% TAX EXEMPT
19762;5706;ELEC & ELTEK INT CO LTD;15 Mar 2002;13 Mar 2002;DIVIDEND;28 Mar 2002;SGD;0.1;TAX EXEMPT;;;;;;;;;;SGD 0.1 TAX EXEMPT
19762;5769;HONGKONG LAND HOLDINGS LIMITED;15 Mar 2002;13 Mar 2002;DIVIDEND;16 May 2002;USD;0.055;None;;;;;;;;;;USD 0.055
19762;5765;JARDINE MATHESON HLDGS LTD;15 Mar 2002;13 Mar 2002;DIVIDEND;16 May 2002;SCRIP ALT USD;0.187;None;;;;;;;;;;SCRIP ALT USD 0.187
19762;5757;JARDINE STRATEGIC HLDGS LTD;15 Mar 2002;13 Mar 2002;DIVIDEND;16 May 2002;USD;0.099;None;;;;;;;;;;USD 0.099
19762;5708;SINGAPORE EXCHANGE LIMITED;15 Mar 2002;13 Mar 2002;DIVIDEND;27 Mar 2002;SGD;0.03;LESS TAX;;;;;;;;;;SGD 0.03 LESS TAX
19762;5707;BOARDROOM LIMITED;14 Mar 2002;12 Mar 2002;DIVIDEND;28 Mar 2002;SGD;0.01;LESS TAX;;;;;;;;;;SGD 0.01 LESS TAX
19762;5701;BRILLIANT MANUFACTURING LTD;14 Mar 2002;12 Mar 2002;DIVIDEND;28 Mar 2002;;;;;;;;;;;;;10% LESS TAX
19762;5700;CASA HOLDINGS LIMITED;14 Mar 2002;12 Mar 2002;DIVIDEND;27 Mar 2002;;;;;;;;;;;;;5% LESS TAX
19762;7041;ISHARES S&P500 IVV 10;13 Mar 2002;11 Mar 2002;DIVIDEND;20 Mar 2002;USD;0.292905;LESS TAX;;;;;;;;;;USD 0.292905 LESS TAX
19762;5704;WEARNES INTERNATIONAL (1994);13 Mar 2002;11 Mar 2002;DIVIDEND;26 Mar 2002;;;;;;;;;;;;;3.5% TAX EXEMPT
19762;5695;CEREBOS PACIFIC LIMITED;11 Mar 2002;07 Mar 2002;DIVIDEND;27 Mar 2002;S$;0.06;LESS TAX;;;;;;;;;;S$ 0.06 LESS TAX
19762;5696;CEREBOS PACIFIC LIMITED;11 Mar 2002;07 Mar 2002;DIVIDEND;27 Mar 2002;S$;0.03;LESS TAX;;;;;;;;;;S$ 0.03 LESS TAX
19762;5682;KEPPEL HITACHI ZOSEN LTD;08 Mar 2002;06 Mar 2002;DIVIDEND;26 Mar 2002;S$;0.01;LESS TAX;;;;;;;;;;S$ 0.01 LESS TAX
19762;5697;NAM LEE PRESSED METAL INDS LTD;08 Mar 2002;06 Mar 2002;DIVIDEND;19 Mar 2002;;;;;;;;;;;;;7% LESS TAX
19762;5687;JAYA HOLDINGS LTD;04 Mar 2002;28 Feb 2002;DIVIDEND;13 Mar 2002;;;;;;;;;;;;;7% TAX EXEMPT
19762;5690;TONG MENG INDUSTRIES LTD;04 Mar 2002;28 Feb 2002;DIVIDEND;15 Mar 2002;S$;0.1;LESS TAX;;;;;;;;;;S$ 0.1 LESS TAX
19762;5688;ASIATRAVEL.COM HOLDINGS LTD;28 Feb 2002;26 Feb 2002;DIVIDEND;20 Mar 2002;;;;;;;;;;;;;28.2% LESS TAX
19762;5685;NATSTEEL BROADWAY LTD;27 Feb 2002;25 Feb 2002;DIVIDEND;15 Mar 2002;S$;0.2;TAX EXEMPT;;;;;;;;;;S$ 0.2 TAX EXEMPT
19762;5683;BRITISH & MALAYAN TRUSTEES LTD;26 Feb 2002;22 Feb 2002;DIVIDEND;08 Mar 2002;SGD;0.28;LESS TAX;;;;;;;;;;SGD 0.28 LESS TAX
19762;5686;PAVILLON HOLDINGS LTD.;25 Feb 2002;21 Feb 2002;DIVIDEND;15 Mar 2002;SGD;0.003;LESS TAX;;;;;;;;;;SGD 0.003 LESS TAX
19762;7013;SPDR DJIA ETF TRUST;20 Feb 2002;18 Feb 2002;DIVIDEND;11 Mar 2002;USD;0.13485;LESS TAX;;;;;;;;;;USD 0.13485 LESS TAX
19762;5678;AUSTRALAND PROPERTYGROUP;15 Feb 2002;11 Feb 2002;DIVIDEND;28 Feb 2002;;;;;;;;;;;;;FRANKED TO 50% AUD 0.03
19762;5671;FRASER AND NEAVE; LIMITED;08 Feb 2002;06 Feb 2002;DIVIDEND;21 Feb 2002;'M''SIAN TAX S$';0.21;NET OF TAX;;;;;;'M''SIAN TAX S$';;;
19762;5670;ASIA PACIFIC BREWERIES LTD;06 Feb 2002;04 Feb 2002;DIVIDEND;21 Feb 2002;SGD;0.09;NET OF TAX;;;;;;;;;;SGD 0.09 NET OF TAX
19762;5666;GUOCOLAND LIMITED7%NCCPS040209;30 Jan 2002;28 Jan 2002;DIVIDEND;11 Feb 2002;;;;;;;;;;;;;090801-080202 SGD 0.07 LESS TAX
19762;5665;GP INDUSTRIES LIMITED;28 Jan 2002;24 Jan 2002;DIVIDEND;07 Feb 2002;;;;;;;;;;;;;6% TAX EXEMPT
19762;7012;SPDR DJIA ETF TRUST;23 Jan 2002;21 Jan 2002;DIVIDEND;11 Feb 2002;USD;0.08861;LESS TAX;;;;;;;;;;USD 0.08861 LESS TAX
19762;5662;AVAPLAS LTD;22 Jan 2002;18 Jan 2002;DIVIDEND;04 Feb 2002;;;;;;;;;;;;;2% LESS TAX
19762;5675;GLOBAL TECH (HLDGS) LIMITED;22 Jan 2002;18 Jan 2002;DIVIDEND;26 Feb 2002;HKD;0.02;None;;;;;;;;;;HKD 0.02
19762;5661;SINGAPORE PRESS HLDGS LTD;22 Jan 2002;18 Jan 2002;DIVIDEND;31 Jan 2002;S$;0.5;LESS TAX;;;;;;;;;;S$ 0.5 LESS TAX
