Stock Name;Ticker;Exchange Name;Currency;
Sinclair Brdcst A;SBGI;NASDAQ;USD;
Star Bulk Carriers;SBLK;NASDAQ;USD;
Strblk 8% Sr Nt 2019;SBLKL;NASDAQ;USD;
Signature Bank;SBNY;NASDAQ;USD;
Stellar Biotch Cm ST;SBOT;NASDAQ;USD;
Spring Bank Ph CS;SBPH;NASDAQ;USD;
Sabra REIT;SBRA;NASDAQ;USD;
Sabra Hlthcare REIT;SBRAP;NASDAQ;USD;
Spanish Brdcstng;SBSA;NASDAQ;USD;
Southside Bancshares;SBSI;NASDAQ;USD;
Starbucks Corp;SBUX;NASDAQ;USD;
Saban Capital Acquisition Corp;SCAC;NASDAQ;USD;
Saban Capital Acquisition Corp. Un;SCACU;NASDAQ;USD;
Saban Capital Acquisition Corp. Warrants;SCACW;NASDAQ;USD;
Surgical Care Affili;SCAI;NASDAQ;USD;
Scholastic Cp;SCHL;NASDAQ;USD;
Schnitzer Steel A;SCHN;NASDAQ;USD;
Socket Mobile;SCKT;NASDAQ;USD;
Sciclone Pharmaceut;SCLN;NASDAQ;USD;
Sucampo Pharma Inc;SCMP;NASDAQ;USD;
Superconductor Tech;SCON;NASDAQ;USD;
Comscore Inc;SCOR;NASDAQ;USD;
Scansource Inc;SCSC;NASDAQ;USD;
Select Comfort Cp;SCSS;NASDAQ;USD;
Shoe Carnival Inc;SCVL;NASDAQ;USD;
Secureworks Corp CS;SCWX;NASDAQ;USD;
Scynexis Inc Cmn;SCYX;NASDAQ;USD;
Ishares MSCI EAFE Sm;SCZ;NASDAQ;USD;
Sea Change Intl In;SEAC;NASDAQ;USD;
Solaredge Tech Cmn;SEDG;NASDAQ;USD;
Origin Agritech Limi;SEED;NASDAQ;USD;
Sei Investments Co;SEIC;NASDAQ;USD;
Selecta Biosciences;SELB;NASDAQ;USD;
Global Self Storage;SELF;NASDAQ;USD;
Seneca Foods Cp A;SENEA;NASDAQ;USD;
Seneca Foods Cp B;SENEB;NASDAQ;USD;
Sevcon Inc;SEV;NASDAQ;USD;
Sound Financial Cmn;SFBC;NASDAQ;USD;
Servisfirst Bancs Cmn;SFBS;NASDAQ;USD;
Shutterfly Inc;SFLY;NASDAQ;USD;
Sprouts Farmers Mark;SFM;NASDAQ;USD;
Simmons First Natl;SFNC;NASDAQ;USD;
Southern First Bancs;SFST;NASDAQ;USD;
Stonegate Bk Cmn Stk;SGBK;NASDAQ;USD;
Superior Uniform Grp;SGC;NASDAQ;USD;
Seattle Genetics Inc;SGEN;NASDAQ;USD;
Sigmatron Intl Inc;SGMA;NASDAQ;USD;
Sangamo Therapeutics;SGMO;NASDAQ;USD;
Scientific Games;SGMS;NASDAQ;USD;
Signal Genetics Cmn;SGNL;NASDAQ;USD;
Sgoco Group Ltd;SGOC;NASDAQ;USD;
Janus Detroit Street Trust Janus Sg Global Quali;SGQI;NASDAQ;USD;
Spar Group Inc;SGRP;NASDAQ;USD;
Surgery Partners CS;SGRY;NASDAQ;USD;
Synergy Pharma Cmn;SGYP;NASDAQ;USD;
Shore Bancshares Inc;SHBI;NASDAQ;USD;
Shenandoah Telecom;SHEN;NASDAQ;USD;
Seanergy Maritime Hl;SHIP;NASDAQ;USD;
Seanergy Maritime Holdings Corp Class A Warrants;SHIPW;NASDAQ;USD;
Sears Hldgs Corp;SHLD;NASDAQ;USD;
Sears Holdings C Wt;SHLDW;NASDAQ;USD;
Schulman A Inc;SHLM;NASDAQ;USD;
Shiloh Inds Inc;SHLO;NASDAQ;USD;
Steven Maddens Ltd;SHOO;NASDAQ;USD;
Shoretel Inc;SHOR;NASDAQ;USD;
Sears Hometown;SHOS;NASDAQ;USD;
Shire Plc Ads;SHPG;NASDAQ;USD;
Sharpspring Inc;SHSP;NASDAQ;USD;
Siebert Fin Cp;SIEB;NASDAQ;USD;
Sientra Inc Cmn;SIEN;NASDAQ;USD;
Si Financial Grp MD;SIFI;NASDAQ;USD;
Sify Techs Ltd Ads;SIFY;NASDAQ;USD;
Selective Ins Group;SIGI;NASDAQ;USD;
Sigma Designs Inc;SIGM;NASDAQ;USD;
Silicom Limited;SILC;NASDAQ;USD;
Silicon Motion Techn;SIMO;NASDAQ;USD;
Sina Corporation;SINA;NASDAQ;USD;
Sino-Global Shipping;SINO;NASDAQ;USD;
Select Income REIT Common Share;SIR;NASDAQ;USD;
Sirius XM Holdings I;SIRI;NASDAQ;USD;
Sito Mobile Cmn;SITO;NASDAQ;USD;
Svb Financial Grp;SIVB;NASDAQ;USD;
Svb Capital II;SIVBO;NASDAQ;USD;
Peak Resorts Cmn;SKIS;NASDAQ;USD;
Skyline Medical Cmn;SKLN;NASDAQ;USD;
Flxshrs Crscr US Cor;SKOR;NASDAQ;USD;
Sky Solar Hold Ads;SKYS;NASDAQ;USD;
Skywest Inc;SKYW;NASDAQ;USD;
First Trust ISE Clou;SKYY;NASDAQ;USD;
Silicon Labs Inc;SLAB;NASDAQ;USD;
Select Bancorp Inc;SLCT;NASDAQ;USD;
Silgan Holdings;SLGN;NASDAQ;USD;
The Obesity ETF;SLIM;NASDAQ;USD;
SLM Corporation;SLM;NASDAQ;USD;
SLM Cp Srs A Pfd;SLMAP;NASDAQ;USD;
SLM Cp Srs B Pfd;SLMBP;NASDAQ;USD;
Simulations Plus Inc;SLP;NASDAQ;USD;
Ishares 0-5 Ig Corp;SLQD;NASDAQ;USD;
Solar Capital Cmn;SLRC;NASDAQ;USD;
CS X-Links Silver Sh;SLVO;NASDAQ;USD;
Southern Mo Bancorp;SMBC;NASDAQ;USD;
Smartfinancial Cm ST;SMBK;NASDAQ;USD;
Super Micro Computer;SMCI;NASDAQ;USD;
Alphamark Actmg Smcp;SMCP;NASDAQ;USD;
Sharps Compliance;SMED;NASDAQ;USD;
Schmitt Inds Inc;SMIT;NASDAQ;USD;
Summit Financial Gp;SMMF;NASDAQ;USD;
Summit Therapeu ADR;SMMT;NASDAQ;USD;
Stein Mart Inc;SMRT;NASDAQ;USD;
Smith Micro Software;SMSI;NASDAQ;USD;
Semtech Corp;SMTC;NASDAQ;USD;
Smtc Corp;SMTX;NASDAQ;USD;
Inventure Foods Inc;SNAK;NASDAQ;USD;
Sun Bancorp Inc;SNBC;NASDAQ;USD;
State Natl Co Cmn;SNC;NASDAQ;USD;
Synchronoss Technolo;SNCR;NASDAQ;USD;
Smart Sand Inc;SND;NASDAQ;USD;
Sundance Energy Australia Ltd.;SNDE;NASDAQ;USD;
Syndax Pharma Cmn;SNDX;NASDAQ;USD;
Senestech Inc.;SNES;NASDAQ;USD;
Security Natl Finl;SNFCA;NASDAQ;USD;
Soligenix Inc;SNGX;NASDAQ;USD;
Soligenix Inc. Warrant;SNGXW;NASDAQ;USD;
Senior Housing Properties Trust;SNH;NASDAQ;USD;
Senior Housing Properties Trust;SNHNI;NASDAQ;USD;
Senior Housing Properties Trust;SNHNL;NASDAQ;USD;
Sun Hydraulics Cor;SNHY;NASDAQ;USD;
Scripps Ntwrks Int A;SNI;NASDAQ;USD;
Pyxis/Iboxx Senior Loan ETF;SNLN;NASDAQ;USD;
Senomyx Inc;SNMX;NASDAQ;USD;
Sonoma Pharmaceuticals Inc.;SNOA;NASDAQ;USD;
Sonoma Pharmaceuticals Inc.;SNOAW;NASDAQ;USD;
Synopsys Inc;SNPS;NASDAQ;USD;
Global X Internet of Things Thematic ETF;SNSR;NASDAQ;USD;
Sunesis Pharmaceutic;SNSS;NASDAQ;USD;
Glbl X Social Med ETF;SOCL;NASDAQ;USD;
Sodastream Int Ltd;SODA;NASDAQ;USD;
Sonic Foundry Inc;SOFO;NASDAQ;USD;
Sotherly Hotels Cmn;SOHO;NASDAQ;USD;
Sotherly Hotels Inc. 8.0% Series B Cumulative Re;SOHOB;NASDAQ;USD;
Sotherly Htl 7 Sr Nt;SOHOM;NASDAQ;USD;
Sohu.Com Inc;SOHU;NASDAQ;USD;
Southern National Bk;SONA;NASDAQ;USD;
Sonic Cp;SONC;NASDAQ;USD;
Sonus Networks Inc;SONS;NASDAQ;USD;
Sorl Auto Parts Inc;SORL;NASDAQ;USD;
Ishares PHLX SC ETF;SOXX;NASDAQ;USD;
SP Plus Corporation;SP;NASDAQ;USD;
Span America Med S;SPAN;NASDAQ;USD;
Spartan Motors Inc;SPAR;NASDAQ;USD;
Supercom Ltd;SPCB;NASDAQ;USD;
Spherix Inc;SPEX;NASDAQ;USD;
Sophiris Bio Cmn;SPHS;NASDAQ;USD;
Spi Energy Co Ads;SPI;NASDAQ;USD;
Siliconware Pr Ads;SPIL;NASDAQ;USD;
Spark Energy Cmn;SPKE;NASDAQ;USD;
Splunk Inc;SPLK;NASDAQ;USD;
Staples Inc;SPLS;NASDAQ;USD;
Spectranetics Cp T;SPNC;NASDAQ;USD;
Seaspine Holdings Cmn;SPNE;NASDAQ;USD;
Sapiens Intl Cp Nv;SPNS;NASDAQ;USD;
Spok Holdings Inc;SPOK;NASDAQ;USD;
Spectrum Pharma Inc;SPPI;NASDAQ;USD;
Support.Com Inc;SPRT;NASDAQ;USD;
Sps Commerce Inc;SPSC;NASDAQ;USD;
Spartannash Company;SPTN;NASDAQ;USD;
Skypeople Fruit Juic;SPU;NASDAQ;USD;
Sportsman's Wareh Cmn;SPWH;NASDAQ;USD;
Sunpower Corporation;SPWR;NASDAQ;USD;
Sequential Brands Cmn;SQBG;NASDAQ;USD;
Ultrapro Short QQQ Proshares;SQQQ;NASDAQ;USD;
Social Reality Inc;SRAX;NASDAQ;USD;
1St Source Corp;SRCE;NASDAQ;USD;
Stericycle Inc;SRCL;NASDAQ;USD;
Stericycle Inc Deps;SRCLP;NASDAQ;USD;
Surmodics Inc;SRDX;NASDAQ;USD;
Global X Superdivide;SRET;NASDAQ;USD;
Servicesrce Intl Inc;SREV;NASDAQ;USD;
Sorrento Therpt Cmn;SRNE;NASDAQ;USD;
Sarepta Therapeutics;SRPT;NASDAQ;USD;
Sierra Oncology Inc.;SRRA;NASDAQ;USD;
Sears Canada Inc;SRSC;NASDAQ;USD;
Sensus Healthcare Inc Cmn;SRTS;NASDAQ;USD;
Sensus Healthcare Inc Wt;SRTSW;NASDAQ;USD;
South State Cp Cmn;SSB;NASDAQ;USD;
Summit State Bank;SSBI;NASDAQ;USD;
Stewardship;SSFN;NASDAQ;USD;
Sunshine Heart Inc;SSH;NASDAQ;USD;
Strata Skin Scien Cmn;SSKN;NASDAQ;USD;
SS&C Technologies;SSNC;NASDAQ;USD;
Silver Stand Res;SSRI;NASDAQ;USD;
Stratasys Ltd;SSYS;NASDAQ;USD;
Staar Surgical Co;STAA;NASDAQ;USD;
Staffing 360;STAF;NASDAQ;USD;
Student Trnspt Inc;STB;NASDAQ;USD;
S&T Bancorp Inc;STBA;NASDAQ;USD;
State Bank Finl Corp;STBZ;NASDAQ;USD;
Steadymed Ltd Ord Sh;STDY;NASDAQ;USD;
State Auto Finl Corp;STFC;NASDAQ;USD;
Sunopta Inc;STKL;NASDAQ;USD;
The One Group Cmn;STKS;NASDAQ;USD;
Steel Dynamics Inc;STLD;NASDAQ;USD;
Stellar Acquisition III Inc;STLR;NASDAQ;USD;
Stellar Acquisition III Inc;STLRU;NASDAQ;USD;
Stellar Acquisition III Inc. Warrants;STLRW;NASDAQ;USD;
Stanley Furniture;STLY;NASDAQ;USD;
Stemline Therapeutic;STML;NASDAQ;USD;
Stamps.Com Inc;STMP;NASDAQ;USD;
Ipath Steepener;STPP;NASDAQ;USD;
Strayer Education;STRA;NASDAQ;USD;
Sterling Constructio;STRL;NASDAQ;USD;
Streamline Health So;STRM;NASDAQ;USD;
Stratus Pptys Inc;STRS;NASDAQ;USD;
Strattec Security;STRT;NASDAQ;USD;
Seagate Tech Ord Shs;STX;NASDAQ;USD;
Summer Infant Inc;SUMR;NASDAQ;USD;
Solar Senior Capital;SUNS;NASDAQ;USD;
Sunworks Inc Cmn;SUNW;NASDAQ;USD;
Supernus Pharm;SUPN;NASDAQ;USD;
Sinovac Biotech Ltd;SVA;NASDAQ;USD;
Severn Bancorp Inc;SVBI;NASDAQ;USD;
Firsthand Technology;SVVC;NASDAQ;USD;
Alps ETF Trust Alps/Dorsey Wright Sector Momentu;SWIN;NASDAQ;USD;
Sierra Wireless In;SWIR;NASDAQ;USD;
Skyworks Solutions;SWKS;NASDAQ;USD;
Stock Yards Bancorp;SYBT;NASDAQ;USD;
Sykes Enterprises;SYKE;NASDAQ;USD;
Symantec Corporation;SYMC;NASDAQ;USD;
Synthesis Energy Sys;SYMX;NASDAQ;USD;
Synaptics Inc;SYNA;NASDAQ;USD;
Synacor Inc;SYNC;NASDAQ;USD;
Synalloy Cp;SYNL;NASDAQ;USD;
Syntel Inc;SYNT;NASDAQ;USD;
Sypris Solutions;SYPR;NASDAQ;USD;
Syros Pharmaceuticals;SYRS;NASDAQ;USD;
Sysorex Global Cmn;SYRX;NASDAQ;USD;
Synutra Internationa;SYUT;NASDAQ;USD;
Travelcenters of America Llc;TA;NASDAQ;USD;
Del Taco Rest Cmn;TACO;NASDAQ;USD;
Del Taco Rest Wts;TACOW;NASDAQ;USD;
Transact Tech Inc;TACT;NASDAQ;USD;
Taitron Components;TAIT;NASDAQ;USD;
Royal Bank of Canada ETN Linked S&P 500 Trend Al;TALL;NASDAQ;USD;
Tantech Holdings Cmn;TANH;NASDAQ;USD;
Travelcenters of America Llc;TANNI;NASDAQ;USD;
Travelcenters of America Llc;TANNL;NASDAQ;USD;
Travelcenters of America Llc;TANNZ;NASDAQ;USD;
Barclays Plc ETN;TAPR;NASDAQ;USD;
Taser Intl Inc;TASR;NASDAQ;USD;
Carrols Rstrnt Group;TAST;NASDAQ;USD;
T A T Tech Ltd;TATT;NASDAQ;USD;
Liberty Tax Cl A Cmn;TAX;NASDAQ;USD;
Taylor Devices Inc;TAYD;NASDAQ;USD;
The Bancorp Inc;TBBK;NASDAQ;USD;
Transgenomic Cmn;TBIO;NASDAQ;USD;
Triumph Bancorp Cmn;TBK;NASDAQ;USD;
Territorial Bancorp;TBNK;NASDAQ;USD;
Theravance Bio Ord;TBPH;NASDAQ;USD;
Texas Capital Bncsh;TCBI;NASDAQ;USD;
Texas Cap 6.5 Sr NTS;TCBIL;NASDAQ;USD;
Texas Capital;TCBIP;NASDAQ;USD;
Tx Cap Bncshrs Wrnt;TCBIW;NASDAQ;USD;
Trico Bancshares;TCBK;NASDAQ;USD;
Technical Commctn Cp;TCCO;NASDAQ;USD;
The Community Fin Cp;TCFC;NASDAQ;USD;
Tactile Systems Technology Inc Cmn;TCMD;NASDAQ;USD;
Tracon Pharma Cmn;TCON;NASDAQ;USD;
TCP Capital Corp;TCPC;NASDAQ;USD;
THL Credit Inc;TCRD;NASDAQ;USD;
Tucows Inc Cl A Cmn;TCX;NASDAQ;USD;
First Trs Vi Nasdaq;TDIV;NASDAQ;USD;
Atlassian Cls A Ord;TEAM;NASDAQ;USD;
Tearlab Corporation;TEAR;NASDAQ;USD;
Tech Data Cp;TECD;NASDAQ;USD;
Bio-Techne Cp Cmn;TECH;NASDAQ;USD;
Tarena Intl ADR;TEDU;NASDAQ;USD;
Tenax Therapeutics;TENX;NASDAQ;USD;
Terraform Pwr Cla Cmn;TERP;NASDAQ;USD;
Tesco Corp;TESO;NASDAQ;USD;
Tessco Tech Inc;TESS;NASDAQ;USD;
Tfs Financial Corp.;TFSL;NASDAQ;USD;
Transglobe Energy Cp;TGA;NASDAQ;USD;
Tecogen Inc Cmn;TGEN;NASDAQ;USD;
Tecnoglass Inc;TGLS;NASDAQ;USD;
Tg Therapeuticscmn;TGTX;NASDAQ;USD;
First Finl Corp [In];THFF;NASDAQ;USD;
Threshold Pharmactl;THLD;NASDAQ;USD;
Gentherm Inc Cmn;THRM;NASDAQ;USD;
Truett Hurst Cl A Co;THST;NASDAQ;USD;
Ticc Capital Corp;TICC;NASDAQ;USD;
Tigenix Nv;TIG;NASDAQ;USD;
Till Cap Res Vt Shrs;TIL;NASDAQ;USD;
Interface Inc Cmn;TILE;NASDAQ;USD;
Harris & Harris;TINY;NASDAQ;USD;
Tiptree Fncl Cl A Cmn;TIPT;NASDAQ;USD;
Top Image Systems;TISA;NASDAQ;USD;
Titan Machinery Inc;TITN;NASDAQ;USD;
Tivo Corp.;TIVO;NASDAQ;USD;
Tokai Pharma Cmn;TKAI;NASDAQ;USD;
Tandy  Leather Fctry;TLF;NASDAQ;USD;
Teligent Cmn Stk;TLGT;NASDAQ;USD;
Talend Sa;TLND;NASDAQ;USD;
Ishares  20-Year Bond;TLT;NASDAQ;USD;
T-Mobile US Cmn;TMUS;NASDAQ;USD;
T-Mobile 5.5 Pfd A;TMUSP;NASDAQ;USD;
Telenav Inc;TNAV;NASDAQ;USD;
Tandem Diabetes Care;TNDM;NASDAQ;USD;
Tangoe Inc;TNGO;NASDAQ;USD;
Tonix Pharm Hldg Cmn;TNXP;NASDAQ;USD;
Top Ships Inc;TOPS;NASDAQ;USD;
Tor Minerals Intl;TORM;NASDAQ;USD;
Tuniu Corporatio Ads;TOUR;NASDAQ;USD;
Towne Bank;TOWN;NASDAQ;USD;
Tpi Composites Inc Cmn;TPIC;NASDAQ;USD;
Tapimmune Inc;TPIV;NASDAQ;USD;
Proshres Ultrpro QQQ;TQQQ;NASDAQ;USD;
Two River Bncrp;TRCB;NASDAQ;USD;
Torchlight Energy;TRCH;NASDAQ;USD;
Lendingtree Inc;TREE;NASDAQ;USD;
Tabula Rasa Healthcare Inc;TRHC;NASDAQ;USD;
Trinity Bio ADR;TRIB;NASDAQ;USD;
Trillium Therapeutic;TRIL;NASDAQ;USD;
Tripadvisor Inc;TRIP;NASDAQ;USD;
Trimble Navigation;TRMB;NASDAQ;USD;
Trustmark Corp;TRMK;NASDAQ;USD;
Tronc Inc;TRNC;NASDAQ;USD;
Transcat Inc;TRNS;NASDAQ;USD;
Trovagene Inc;TROV;NASDAQ;USD;
Trovagene In Warrant;TROVW;NASDAQ;USD;
T Rowe Price Group;TROW;NASDAQ;USD;
Trimas Corporation;TRS;NASDAQ;USD;
Trustco Bank Corp NY;TRST;NASDAQ;USD;
Truecar Inc Cmn;TRUE;NASDAQ;USD;
Trupanion Inc;TRUP;NASDAQ;USD;
Trivago Nv;TRVG;NASDAQ;USD;
Trevena Inc;TRVN;NASDAQ;USD;
Timberland Bancorp;TSBK;NASDAQ;USD;
Tristate Capital Hld;TSC;NASDAQ;USD;
Tractor Supply Co;TSCO;NASDAQ;USD;
Tower Semiconductor;TSEM;NASDAQ;USD;
Tesla Motors Inc;TSLA;NASDAQ;USD;
Tessera Technologies;TSRA;NASDAQ;USD;
T S R Inc;TSRI;NASDAQ;USD;
Tesaro Inc;TSRO;NASDAQ;USD;
Thestreet Inc;TST;NASDAQ;USD;
Trade Desk Inc;TTD;NASDAQ;USD;
Teletech Hldgs;TTEC;NASDAQ;USD;
Tetra Tech Inc;TTEK;NASDAQ;USD;
Techtarget Inc;TTGT;NASDAQ;USD;
TTM Technologies I;TTMI;NASDAQ;USD;
Titan Pharma Cmn;TTNP;NASDAQ;USD;
T2 Biosystems CS;TTOO;NASDAQ;USD;
Tetraphase Pharmaceu;TTPH;NASDAQ;USD;
Tile Shop Hldgs Cmn;TTS;NASDAQ;USD;
Take-Two Interacti;TTWO;NASDAQ;USD;
Tuesday Morning Co;TUES;NASDAQ;USD;
First TR Alpdex ETF;TUSA;NASDAQ;USD;
Mammoth Energy Services Inc;TUSK;NASDAQ;USD;
Tuttle Tct Mg Mlt;TUTI;NASDAQ;USD;
Tuttle Tct MGT US Cr;TUTT;NASDAQ;USD;
Terravia Hldgs Inc;TVIA;NASDAQ;USD;
VS 2X VIX Short Term;TVIX;NASDAQ;USD;
VS 2X VIX Mid Term;TVIZ;NASDAQ;USD;
Tivity Health;TVTY;NASDAQ;USD;
Twin Disc Inc;TWIN;NASDAQ;USD;
Trans World Entert;TWMC;NASDAQ;USD;
Hostess Brands Inc;TWNK;NASDAQ;USD;
Gores Holdings Warr;TWNKW;NASDAQ;USD;
2U Inc Cmn Stk;TWOU;NASDAQ;USD;
Texas Instruments;TXN;NASDAQ;USD;
Texas Roadhouse Inc;TXRH;NASDAQ;USD;
Shineco Inc;TYHT;NASDAQ;USD;
Monotype Imag. Hold.;TYPE;NASDAQ;USD;
Travelzoo Inc;TZOO;NASDAQ;USD;
Ishares MSCI UAE Cap;UAE;NASDAQ;USD;
United Bncp Inc;UBCP;NASDAQ;USD;
United Security Bcsh;UBFO;NASDAQ;USD;
Proshr Ult Nq Bio;UBIO;NASDAQ;USD;
Wisdmtree W Un Bnd;UBND;NASDAQ;USD;
United Fin Bncp New;UBNK;NASDAQ;USD;
Ubiquiti Networks I;UBNT;NASDAQ;USD;
United Bancshares;UBOH;NASDAQ;USD;
Union Bankshares Cp;UBSH;NASDAQ;USD;
United Bkshs Inc;UBSI;NASDAQ;USD;
United Community Ban;UCBA;NASDAQ;USD;
United Comm Banks;UCBI;NASDAQ;USD;
United Community Fnl;UCFC;NASDAQ;USD;
Ultra Clean Holdings;UCTT;NASDAQ;USD;
Legg Mason US Div Cr;UDBI;NASDAQ;USD;
Universal Elect In;UEIC;NASDAQ;USD;
Net 1 Ueps Techs Inc;UEPS;NASDAQ;USD;
United Fire Group I;UFCS;NASDAQ;USD;
Universal Forest Prd;UFPI;NASDAQ;USD;
U F P Tech Inc;UFPT;NASDAQ;USD;
United Guardian Inc;UG;NASDAQ;USD;
VS 3X Gold;UGLD;NASDAQ;USD;
A M E R C  O;UHAL;NASDAQ;USD;
United Insurance Hld;UIHC;NASDAQ;USD;
Ultralife Corp;ULBI;NASDAQ;USD;
Universal Logis Hldg;ULH;NASDAQ;USD;
Ulta Salon Cosmetic;ULTA;NASDAQ;USD;
Ultimate Software;ULTI;NASDAQ;USD;
Ump Financial Corp;UMBF;NASDAQ;USD;
Umpqua Holdings Corp;UMPQ;NASDAQ;USD;
Unico American Cp;UNAM;NASDAQ;USD;
Union Bankshares Inc;UNB;NASDAQ;USD;
United Nat Foods I;UNFI;NASDAQ;USD;
Unilife Corporation;UNIS;NASDAQ;USD;
Unity Bancorp Inc;UNTY;NASDAQ;USD;
Uni-Pixel Inc;UNXL;NASDAQ;USD;
Upland Software Inc;UPLD;NASDAQ;USD;
Urban Outfitters Inc;URBN;NASDAQ;USD;
Uranium Resources;URRE;NASDAQ;USD;
U S A Truck Inc;USAK;NASDAQ;USD;
Universal Stainles;USAP;NASDAQ;USD;
USA Technologies Inc;USAT;NASDAQ;USD;
USA Technologies Pfd;USATP;NASDAQ;USD;
U S Concrete Inc;USCR;NASDAQ;USD;
U S Energy Corp;USEG;NASDAQ;USD;
PS Russell 1000 Low Beta Equal Weight;USLB;NASDAQ;USD;
U S Lime & Mineral;USLM;NASDAQ;USD;
VS 3X Silver;USLV;NASDAQ;USD;
Ultratech Inc;UTEK;NASDAQ;USD;
United Therapeutic;UTHR;NASDAQ;USD;
Utah Medical Prod;UTMD;NASDAQ;USD;
Utstarcom Holdings C;UTSI;NASDAQ;USD;
Univest Corp of Penn;UVSP;NASDAQ;USD;
Value Line Inc;VALU;NASDAQ;USD;
Validea Market Legen;VALX;NASDAQ;USD;
Vascular Solutions;VASC;NASDAQ;USD;
Village Bank & Trust;VBFC;NASDAQ;USD;
Vbi Vaccines Inc CS;VBIV;NASDAQ;USD;
Vascular Biogen. Ord;VBLT;NASDAQ;USD;
ETF Sr Slt Vd Cr Bd;VBND;NASDAQ;USD;
Veritex Holdings Cmn;VBTX;NASDAQ;USD;
Vericel Corproation;VCEL;NASDAQ;USD;
Vanguard Interm Corp;VCIT;NASDAQ;USD;
Vanguard Lng Tm Corp;VCLT;NASDAQ;USD;
Vanguard Sht Tm Cor;VCSH;NASDAQ;USD;
Veracyte Inc;VCYT;NASDAQ;USD;
Vasco Data Security;VDSI;NASDAQ;USD;
Videocon D2H Ltd Ads;VDTH;NASDAQ;USD;
Veeco Instrument;VECO;NASDAQ;USD;
Vanguard Int Gov;VGIT;NASDAQ;USD;
Vanguard Long Gov;VGLT;NASDAQ;USD;
Vanguard Sh Term Gov;VGSH;NASDAQ;USD;
Viacom Inc Cl A;VIA;NASDAQ;USD;
Viacom Inc Cl B;VIAB;NASDAQ;USD;
Viavi Solutions Cmn;VIAV;NASDAQ;USD;
Vical Incorporated;VICL;NASDAQ;USD;
Vicor Cp;VICR;NASDAQ;USD;
Vident Intl Eqty Fnd;VIDI;NASDAQ;USD;
Van Int Div App ETF;VIGI;NASDAQ;USD;
VS VIX Short Term;VIIX;NASDAQ;USD;
VS VIX Mid Term;VIIZ;NASDAQ;USD;
Vimpelcom Ltd Ads;VIP;NASDAQ;USD;
Virco MFG Cp;VIRC;NASDAQ;USD;
Virtu Financial Cm A;VIRT;NASDAQ;USD;
Visionchina Media I;VISN;NASDAQ;USD;
Viveve Medical;VIVE;NASDAQ;USD;
Meridian Bioscience;VIVO;NASDAQ;USD;
Viking Thera Cmn;VKTX;NASDAQ;USD;
Viking Theraptcs Wts;VKTXW;NASDAQ;USD;
Village Super Mkt;VLGEA;NASDAQ;USD;
Vanguard Mortg Bckd;VMBS;NASDAQ;USD;
Vanda Pharmaceutical;VNDA;NASDAQ;USD;
21Vianet Group Inc;VNET;NASDAQ;USD;
Viper Energy LP Cmn;VNOM;NASDAQ;USD;
Vanguard Glb Exus Re;VNQI;NASDAQ;USD;
Vanguard Natural Res;VNR;NASDAQ;USD;
Vanguard Nt Rs Pfd A;VNRAP;NASDAQ;USD;
Vanguard Nt Rs 7.625;VNRBP;NASDAQ;USD;
Vanguard Nt Rs Pfd C;VNRCP;NASDAQ;USD;
Vodafone Grp Plc Ads;VOD;NASDAQ;USD;
Vanguard Russell1000;VONE;NASDAQ;USD;
Vangrd Russl 1000 Gr;VONG;NASDAQ;USD;
Vangrd Russl 1000Val;VONV;NASDAQ;USD;
Voxx Intl Corp;VOXX;NASDAQ;USD;
Vera Bradley;VRA;NASDAQ;USD;
Viewray Inc Cm ST;VRAY;NASDAQ;USD;
Varex Imaging Corporation;VREXV;NASDAQ;USD;
Powershares Variable Rate Investment Grade Port;VRIG;NASDAQ;USD;
Vermillion Inc;VRML;NASDAQ;USD;
Varonis Systems Inc;VRNS;NASDAQ;USD;
Verint Systems Inc;VRNT;NASDAQ;USD;
Verisk Analytics Inc;VRSK;NASDAQ;USD;
Verisign Inc;VRSN;NASDAQ;USD;
Vestin Realty Mtge;VRTB;NASDAQ;USD;
Virtus Inv Prts;VRTS;NASDAQ;USD;
Virtusa Corporation;VRTU;NASDAQ;USD;
Vertex Pharmaceutic;VRTX;NASDAQ;USD;
Versartis Inc Cmn;VSAR;NASDAQ;USD;
Viasat Inc;VSAT;NASDAQ;USD;
V S E Cp;VSEC;NASDAQ;USD;
Verastem Inc;VSTM;NASDAQ;USD;
Vistagen Therap. Com;VTGN;NASDAQ;USD;
Vanguard Russell3000;VTHR;NASDAQ;USD;
Vanguard Shtm Infpro;VTIP;NASDAQ;USD;
Vital Therapies Inc;VTL;NASDAQ;USD;
Vertex Energy Cmn;VTNR;NASDAQ;USD;
Vtv Theraptcs Cl A;VTVT;NASDAQ;USD;
Vangrd Rusll 2000 Gr;VTWG;NASDAQ;USD;
Vanguard Russell2000;VTWO;NASDAQ;USD;
Vangrd Rusll 2000 Va;VTWV;NASDAQ;USD;
Vident Core US Eqty;VUSE;NASDAQ;USD;
Vuzix Corp Cmn Stk;VUZI;NASDAQ;USD;
Vivopower International Plc Ordinary Shares;VVPR;NASDAQ;USD;
Vivus Inc;VVUS;NASDAQ;USD;
Vanguard EM Gov Bnd;VWOB;NASDAQ;USD;
Vwr Corporation Cmn;VWR;NASDAQ;USD;
Vngrd Tl Intl ST ETF;VXUS;NASDAQ;USD;
Voyager Therapeut Cmn;VYGR;NASDAQ;USD;
